order_id,customer_id,order_date,offer_type,channel,revenue,cost,status
ORD_8451,CUST_117,2024-03-13,Premium Box,Event Walk-in,73.18,30.56,Completed
ORD_8452,CUST_1180,2024-02-12,Gift Card,Google Search,414.62,290.89,Completed
ORD_8453,CUST_691,2024-08-21,Limited Collection,Event Walk-in,603.41,246.65,Completed
ORD_8454,CUST_642,2025-02-13,Beauty,Referral,397.52,205.89,Completed
ORD_8455,CUST_856,2025-06-24,Limited Collection,Google Search,197.05,78.82,Completed
ORD_8456,CUST_844,2024-02-07,Accessories,Event Walk-in,297.87,117.99,Completed
ORD_8457,CUST_682,2025-05-30,Limited Collection,Referral,297.96,121.01,Completed
ORD_8458,CUST_1093,2024-11-07,Gift Card,Event Walk-in,503.09,337.52,Completed
ORD_8459,CUST_501,2024-03-12,Limited Collection,Google Search,502.37,373.17,Refunded
ORD_8460,CUST_518,2024-04-24,Beauty,Instagram,136.01,60.69,Completed
ORD_8461,CUST_233,2024-05-30,Subscription Box,Instagram,640.91,343.46,Cancelled
ORD_8462,CUST_58,2024-10-21,Fashion,TikTok,650.99,399.82,Completed
ORD_8463,CUST_695,2024-01-22,Fashion,LinkedIn,186.2,96.88,Completed
ORD_8464,CUST_1082,2025-03-02,Subscription Box,Partnership,569.01,230.13,Completed
ORD_8465,CUST_777,2024-10-25,Gift Card,TikTok,178.96,118.38,Completed
ORD_8466,CUST_943,2024-01-19,Limited Collection,TikTok,150.48,86.5,Completed
ORD_8467,CUST_1070,2025-05-21,Gift Card,LinkedIn,283.87,147.13,Completed
ORD_8468,CUST_1229,2024-12-04,Premium Box,TikTok,93.12,62.25,Completed
ORD_8469,CUST_1188,2024-03-29,Fashion,Instagram,503.84,350.06,Completed
ORD_8470,CUST_1486,2024-09-15,Beauty,LinkedIn,422.92,203.29,Completed
ORD_8471,CUST_230,2024-08-16,Subscription Box,Instagram,365.02,199.94,Completed
ORD_8472,CUST_946,2024-08-15,Subscription Box,TikTok,421.34,256.89,Completed
ORD_8473,CUST_1133,2024-08-25,Limited Collection,Instagram,400.31,267.27,Completed
ORD_8474,CUST_771,2025-06-13,Gift Card,Instagram,630.08,243.11,Completed
ORD_8475,CUST_1091,2024-06-09,Beauty,Event Walk-in,193.93,69.06,Completed
ORD_8476,CUST_860,2025-02-15,Beauty,TikTok,569.61,271.7,Completed
ORD_8477,CUST_616,2025-05-04,Subscription Box,Instagram,531.21,234.95,Cancelled
ORD_8478,CUST_45,2025-03-15,Beauty,Google Search,201.97,124.48,Completed
ORD_8479,CUST_1496,2025-03-31,Fashion,LinkedIn,615.12,378.08,Refunded
ORD_8480,CUST_1402,2024-08-27,Limited Collection,Event Walk-in,528.05,346.53,Completed
ORD_8481,CUST_245,2024-11-21,Beauty,Event Walk-in,448.31,203.61,Completed
ORD_8482,CUST_448,2025-03-28,Subscription Box,Referral,433.17,283.0,Completed
ORD_8483,CUST_517,2024-07-22,Fashion,Event Walk-in,650.13,387.54,Completed
ORD_8484,CUST_716,2024-05-18,Gift Card,Instagram,657.18,286.62,Completed
ORD_8485,CUST_468,2024-01-11,Beauty,Google Search,479.91,334.86,Completed
ORD_8486,CUST_244,2025-06-21,Subscription Box,LinkedIn,262.22,184.89,Refunded
ORD_8487,CUST_630,2024-01-13,Gift Card,LinkedIn,162.84,81.39,Completed
ORD_8488,CUST_462,2024-12-29,Subscription Box,Instagram,670.95,343.98,Cancelled
ORD_8489,CUST_853,2024-10-21,Fashion,TikTok,333.42,157.35,Completed
ORD_8490,CUST_1179,2024-10-02,Subscription Box,Instagram,633.5,467.48,Completed
ORD_8491,CUST_1459,2025-01-25,Gift Card,Event Walk-in,105.02,75.99,Refunded
ORD_8492,CUST_286,2025-03-08,Accessories,Google Search,407.3,297.69,Refunded
ORD_8493,CUST_310,2025-05-18,Beauty,Event Walk-in,688.85,503.32,Completed
ORD_8494,CUST_997,2025-05-26,Gift Card,LinkedIn,572.39,230.16,Completed
ORD_8495,CUST_446,2024-08-12,Beauty,Event Walk-in,545.44,381.21,Completed
ORD_8496,CUST_637,2024-05-14,Beauty,TikTok,59.71,25.02,Completed
ORD_8497,CUST_1420,2024-11-28,Gift Card,Referral,86.39,36.41,Completed
ORD_8498,CUST_282,2024-10-26,Accessories,Instagram,623.66,400.22,Completed
ORD_8499,CUST_721,2024-07-19,Fashion,LinkedIn,198.15,134.6,Completed
ORD_8500,CUST_10,2025-01-11,Limited Collection,Instagram,425.39,305.88,Completed
ORD_8501,CUST_14,2024-07-05,Accessories,TikTok,492.14,256.22,Refunded
ORD_8502,CUST_1486,2024-08-31,Fashion,LinkedIn,441.47,280.84,Completed
ORD_8503,CUST_159,2024-05-21,Gift Card,Google Search,178.37,119.08,Completed
ORD_8504,CUST_751,2024-11-12,Beauty,Event Walk-in,213.62,105.37,Completed
ORD_8505,CUST_649,2024-11-03,Accessories,Instagram,31.18,12.81,Completed
ORD_8506,CUST_1116,2024-07-24,Fashion,TikTok,357.92,131.7,Completed
ORD_8507,CUST_148,2024-02-15,Premium Box,Partnership,18.95,9.79,Completed
ORD_8508,CUST_870,2024-11-16,Limited Collection,Referral,110.19,47.09,Completed
ORD_8509,CUST_1289,2024-10-20,Subscription Box,Partnership,693.08,515.47,Completed
ORD_8510,CUST_1120,2024-01-20,Premium Box,Event Walk-in,54.83,25.87,Cancelled
ORD_8511,CUST_600,2024-11-04,Accessories,TikTok,300.37,131.75,Completed
ORD_8512,CUST_1099,2025-01-12,Fashion,Google Search,617.9,460.72,Completed
ORD_8513,CUST_1205,2024-04-06,Premium Box,Google Search,308.32,124.63,Completed
ORD_8514,CUST_714,2024-06-04,Gift Card,Instagram,591.59,413.67,Completed
ORD_8515,CUST_1201,2024-02-21,Fashion,Partnership,317.9,185.45,Cancelled
ORD_8516,CUST_1045,2025-06-22,Limited Collection,Google Search,250.72,177.39,Completed
ORD_8517,CUST_283,2024-10-11,Limited Collection,Google Search,513.86,378.55,Cancelled
ORD_8518,CUST_594,2024-05-09,Limited Collection,Google Search,287.41,187.26,Completed
ORD_8519,CUST_895,2024-10-30,Accessories,Event Walk-in,231.17,137.53,Completed
ORD_8520,CUST_302,2024-02-12,Premium Box,Referral,79.88,44.97,Completed
ORD_8521,CUST_1374,2024-06-24,Subscription Box,TikTok,607.61,404.12,Completed
ORD_8522,CUST_1451,2025-06-11,Beauty,Google Search,400.66,228.33,Refunded
ORD_8523,CUST_869,2024-01-21,Beauty,Instagram,201.79,75.97,Completed
ORD_8524,CUST_147,2024-10-07,Accessories,Google Search,211.88,111.24,Completed
ORD_8525,CUST_1231,2024-02-23,Fashion,Partnership,592.05,391.24,Completed
ORD_8526,CUST_876,2024-12-02,Premium Box,TikTok,376.74,194.15,Completed
ORD_8527,CUST_243,2025-05-10,Premium Box,Instagram,294.4,217.55,Completed
ORD_8528,CUST_1370,2024-08-17,Gift Card,Instagram,346.19,212.23,Completed
ORD_8529,CUST_1006,2024-09-20,Limited Collection,Instagram,430.73,303.36,Completed
ORD_8530,CUST_426,2024-11-04,Beauty,Google Search,59.6,30.53,Cancelled
ORD_8531,CUST_742,2024-06-05,Subscription Box,Referral,78.65,51.25,Refunded
ORD_8532,CUST_1114,2025-02-16,Limited Collection,Event Walk-in,91.39,64.08,Completed
ORD_8533,CUST_886,2025-06-19,Limited Collection,Google Search,61.28,39.31,Completed
ORD_8534,CUST_1356,2025-05-27,Premium Box,Instagram,515.91,347.3,Completed
ORD_8535,CUST_289,2025-04-09,Subscription Box,LinkedIn,682.88,297.08,Completed
ORD_8536,CUST_506,2024-10-27,Limited Collection,Referral,239.85,123.0,Refunded
ORD_8537,CUST_110,2024-11-23,Limited Collection,Instagram,534.12,314.6,Completed
ORD_8538,CUST_530,2024-07-11,Subscription Box,Referral,40.32,25.39,Completed
ORD_8539,CUST_1337,2024-05-08,Beauty,Partnership,39.8,27.29,Completed
ORD_8540,CUST_335,2024-07-23,Gift Card,Event Walk-in,556.12,246.61,Completed
ORD_8541,CUST_300,2024-05-09,Subscription Box,LinkedIn,248.62,114.12,Cancelled
ORD_8542,CUST_112,2025-02-16,Fashion,Referral,342.15,166.59,Completed
ORD_8543,CUST_758,2025-04-13,Limited Collection,LinkedIn,95.89,57.08,Completed
ORD_8544,CUST_287,2024-03-11,Accessories,LinkedIn,94.66,47.43,Completed
ORD_8545,CUST_488,2025-06-26,Fashion,Google Search,374.73,246.08,Cancelled
ORD_8546,CUST_450,2024-02-06,Fashion,Partnership,56.2,19.97,Completed
ORD_8547,CUST_27,2024-11-10,Accessories,TikTok,680.12,273.12,Completed
ORD_8548,CUST_1418,2024-03-06,Beauty,LinkedIn,237.26,105.48,Completed
ORD_8549,CUST_257,2025-01-15,Premium Box,Google Search,584.6,289.12,Completed
ORD_8550,CUST_304,2024-10-01,Limited Collection,Event Walk-in,470.98,306.72,Completed
ORD_8551,CUST_172,2024-02-28,Beauty,TikTok,437.02,317.58,Completed
ORD_8552,CUST_876,2024-08-16,Beauty,TikTok,27.18,10.72,Refunded
ORD_8553,CUST_1375,2025-06-14,Premium Box,Event Walk-in,186.51,139.78,Refunded
ORD_8554,CUST_1447,2024-02-22,Premium Box,Instagram,501.75,304.06,Refunded
ORD_8555,CUST_129,2025-01-28,Gift Card,Referral,220.4,92.85,Completed
ORD_8556,CUST_1257,2025-06-23,Gift Card,Partnership,571.12,426.23,Refunded
ORD_8557,CUST_1358,2024-08-28,Subscription Box,Partnership,123.01,62.48,Completed
ORD_8558,CUST_1216,2024-05-16,Accessories,Referral,612.55,329.97,Completed
ORD_8559,CUST_149,2024-04-16,Subscription Box,Partnership,239.27,95.3,Completed
ORD_8560,CUST_250,2025-01-04,Premium Box,Google Search,77.1,48.71,Completed
ORD_8561,CUST_970,2024-07-01,Beauty,Google Search,367.08,209.42,Completed
ORD_8562,CUST_1459,2024-05-18,Premium Box,Event Walk-in,310.92,167.98,Refunded
ORD_8563,CUST_1181,2024-04-02,Premium Box,TikTok,616.98,268.23,Refunded
ORD_8564,CUST_306,2024-10-20,Beauty,TikTok,151.58,75.89,Completed
ORD_8565,CUST_846,2025-06-27,Limited Collection,Partnership,293.16,190.0,Completed
ORD_8566,CUST_716,2024-07-30,Beauty,Instagram,331.98,154.62,Completed
ORD_8567,CUST_1137,2024-03-22,Beauty,TikTok,145.46,97.7,Completed
ORD_8568,CUST_1299,2024-08-01,Accessories,LinkedIn,51.72,27.05,Completed
ORD_8569,CUST_1341,2024-02-08,Gift Card,Instagram,80.46,59.08,Completed
ORD_8570,CUST_871,2025-06-13,Accessories,Referral,273.24,199.72,Completed
ORD_8571,CUST_258,2025-02-19,Gift Card,LinkedIn,335.61,181.84,Completed
ORD_8572,CUST_992,2024-05-27,Premium Box,Instagram,78.67,47.87,Completed
ORD_8573,CUST_699,2025-05-06,Beauty,Google Search,128.53,87.38,Completed
ORD_8574,CUST_144,2024-08-03,Gift Card,Google Search,217.18,143.39,Completed
ORD_8575,CUST_1357,2024-10-24,Limited Collection,Google Search,461.35,178.61,Completed
ORD_8576,CUST_918,2025-03-28,Fashion,TikTok,21.57,15.92,Completed
ORD_8577,CUST_570,2025-04-27,Beauty,Referral,250.75,122.27,Completed
ORD_8578,CUST_1334,2024-02-19,Limited Collection,Partnership,680.88,418.41,Completed
ORD_8579,CUST_360,2024-09-05,Gift Card,Partnership,104.97,78.66,Completed
ORD_8580,CUST_923,2024-04-25,Limited Collection,Partnership,68.28,50.8,Completed
ORD_8581,CUST_299,2024-06-09,Premium Box,Instagram,104.51,71.64,Completed
ORD_8582,CUST_1162,2024-07-17,Fashion,Partnership,376.97,247.31,Completed
ORD_8583,CUST_1127,2024-10-22,Gift Card,Event Walk-in,666.0,339.94,Refunded
ORD_8584,CUST_691,2025-05-04,Subscription Box,Event Walk-in,462.97,280.92,Completed
ORD_8585,CUST_100,2024-09-23,Fashion,TikTok,690.02,321.09,Completed
ORD_8586,CUST_1133,2024-04-22,Subscription Box,Instagram,489.27,353.68,Completed
ORD_8587,CUST_519,2025-04-02,Gift Card,LinkedIn,200.31,99.86,Completed
ORD_8588,CUST_838,2025-01-15,Fashion,Partnership,682.01,244.43,Completed
ORD_8589,CUST_423,2024-03-03,Beauty,Event Walk-in,478.51,311.42,Completed
ORD_8590,CUST_1367,2025-02-14,Accessories,Event Walk-in,159.79,118.79,Refunded
ORD_8591,CUST_328,2024-05-22,Fashion,Instagram,179.51,119.69,Completed
ORD_8592,CUST_1327,2024-04-29,Accessories,Partnership,598.86,379.82,Completed
ORD_8593,CUST_1391,2025-02-22,Subscription Box,Referral,624.61,424.37,Cancelled
ORD_8594,CUST_210,2025-06-07,Premium Box,Google Search,341.4,207.84,Completed
ORD_8595,CUST_65,2024-01-28,Limited Collection,LinkedIn,138.74,57.31,Completed
ORD_8596,CUST_39,2024-01-09,Gift Card,Event Walk-in,532.96,283.94,Completed
ORD_8597,CUST_1018,2024-03-04,Beauty,Event Walk-in,17.6,8.09,Completed
ORD_8598,CUST_238,2025-01-02,Beauty,Partnership,202.64,109.19,Completed
ORD_8599,CUST_1122,2024-12-03,Limited Collection,Instagram,315.23,221.7,Completed
ORD_8600,CUST_410,2025-01-04,Beauty,Event Walk-in,68.96,31.39,Completed
ORD_8601,CUST_551,2024-07-04,Fashion,Partnership,466.2,245.87,Completed
ORD_8602,CUST_1048,2024-11-28,Subscription Box,Referral,492.26,338.79,Completed
ORD_8603,CUST_656,2024-01-04,Gift Card,Partnership,55.67,30.91,Completed
ORD_8604,CUST_1018,2024-10-27,Subscription Box,Event Walk-in,494.4,368.52,Completed
ORD_8605,CUST_208,2024-06-26,Subscription Box,LinkedIn,370.46,163.31,Completed
ORD_8606,CUST_402,2025-01-06,Limited Collection,Event Walk-in,376.35,189.24,Completed
ORD_8607,CUST_148,2024-09-09,Limited Collection,Partnership,642.34,305.14,Completed
ORD_8608,CUST_1072,2025-04-19,Subscription Box,Instagram,423.94,300.27,Completed
ORD_8609,CUST_1468,2024-03-29,Fashion,Event Walk-in,469.99,341.48,Completed
ORD_8610,CUST_434,2024-01-23,Fashion,Partnership,74.02,48.67,Completed
ORD_8611,CUST_107,2024-03-28,Gift Card,LinkedIn,606.01,276.73,Completed
ORD_8612,CUST_803,2024-01-05,Beauty,LinkedIn,567.9,334.03,Completed
ORD_8613,CUST_1461,2024-08-04,Gift Card,TikTok,584.3,265.15,Completed
ORD_8614,CUST_398,2024-12-29,Gift Card,Event Walk-in,270.33,201.58,Completed
ORD_8615,CUST_1485,2024-07-22,Gift Card,TikTok,127.34,94.42,Completed
ORD_8616,CUST_1393,2024-09-22,Accessories,Google Search,219.26,79.62,Completed
ORD_8617,CUST_1334,2025-03-16,Gift Card,Partnership,622.89,413.58,Completed
ORD_8618,CUST_789,2025-02-12,Fashion,Google Search,356.36,194.41,Completed
ORD_8619,CUST_125,2025-02-03,Premium Box,Partnership,276.66,165.39,Completed
ORD_8620,CUST_1259,2024-04-12,Subscription Box,Referral,670.63,382.37,Completed
ORD_8621,CUST_1429,2025-02-08,Beauty,LinkedIn,217.41,151.45,Cancelled
ORD_8622,CUST_621,2024-06-18,Accessories,LinkedIn,680.11,436.76,Completed
ORD_8623,CUST_1354,2025-01-26,Beauty,TikTok,664.05,470.72,Completed
ORD_8624,CUST_1401,2024-08-20,Limited Collection,Instagram,394.65,246.42,Completed
ORD_8625,CUST_1430,2024-05-26,Accessories,TikTok,83.74,47.45,Completed
ORD_8626,CUST_1313,2024-09-25,Beauty,Referral,309.56,112.98,Completed
ORD_8627,CUST_1108,2024-02-20,Limited Collection,Referral,543.19,366.32,Refunded
ORD_8628,CUST_236,2025-01-24,Gift Card,TikTok,41.76,21.68,Completed
ORD_8629,CUST_1036,2025-04-14,Limited Collection,LinkedIn,59.61,43.53,Completed
ORD_8630,CUST_732,2024-03-22,Fashion,LinkedIn,664.38,275.45,Completed
ORD_8631,CUST_101,2024-04-07,Accessories,TikTok,650.8,362.05,Completed
ORD_8632,CUST_263,2025-04-15,Fashion,Instagram,99.66,47.78,Completed
ORD_8633,CUST_157,2024-03-02,Limited Collection,Instagram,520.86,243.58,Completed
ORD_8634,CUST_1021,2025-02-26,Subscription Box,Instagram,599.5,229.94,Completed
ORD_8635,CUST_271,2025-01-14,Beauty,Google Search,440.57,212.5,Completed
ORD_8636,CUST_890,2024-12-15,Limited Collection,Event Walk-in,113.39,76.94,Completed
ORD_8637,CUST_159,2025-06-29,Accessories,Google Search,200.05,92.88,Completed
ORD_8638,CUST_312,2024-03-05,Subscription Box,Referral,285.52,155.68,Completed
ORD_8639,CUST_669,2024-07-24,Gift Card,Event Walk-in,120.06,70.35,Refunded
ORD_8640,CUST_1052,2024-03-04,Gift Card,Partnership,302.45,141.99,Completed
ORD_8641,CUST_961,2024-08-21,Gift Card,Google Search,102.12,69.46,Completed
ORD_8642,CUST_177,2024-10-05,Beauty,Instagram,15.01,6.71,Completed
ORD_8643,CUST_1391,2024-12-05,Fashion,Referral,434.23,310.84,Completed
ORD_8644,CUST_476,2024-11-22,Beauty,Referral,198.37,146.61,Completed
ORD_8645,CUST_804,2025-06-29,Fashion,Google Search,365.92,221.39,Completed
ORD_8646,CUST_1431,2025-03-02,Accessories,TikTok,566.6,325.14,Completed
ORD_8647,CUST_1003,2025-02-22,Fashion,Referral,291.97,105.77,Cancelled
ORD_8648,CUST_1317,2024-11-17,Premium Box,TikTok,60.21,38.79,Completed
ORD_8649,CUST_1376,2024-08-04,Subscription Box,Google Search,121.09,65.08,Completed
ORD_8650,CUST_656,2024-10-01,Premium Box,Partnership,228.92,122.4,Completed
ORD_8651,CUST_329,2025-02-13,Gift Card,Event Walk-in,286.98,190.47,Completed
ORD_8652,CUST_141,2024-06-23,Limited Collection,Instagram,40.51,19.1,Refunded
ORD_8653,CUST_1310,2025-03-19,Beauty,Event Walk-in,450.18,165.83,Completed
ORD_8654,CUST_226,2025-02-25,Limited Collection,Referral,215.48,150.48,Completed
ORD_8655,CUST_1250,2024-07-08,Gift Card,Instagram,294.81,134.32,Completed
ORD_8656,CUST_749,2024-07-16,Subscription Box,Instagram,49.64,29.72,Completed
ORD_8657,CUST_346,2024-11-23,Accessories,Referral,342.83,222.25,Completed
ORD_8658,CUST_456,2024-10-13,Subscription Box,Instagram,157.5,57.73,Completed
ORD_8659,CUST_919,2024-10-21,Limited Collection,TikTok,385.21,219.09,Completed
ORD_8660,CUST_1310,2024-05-25,Gift Card,Event Walk-in,257.11,169.01,Completed
ORD_8661,CUST_594,2024-04-02,Limited Collection,Google Search,624.33,228.74,Refunded
ORD_8662,CUST_1178,2024-06-07,Accessories,Google Search,493.18,294.21,Completed
ORD_8663,CUST_846,2024-06-11,Premium Box,Partnership,677.76,285.93,Completed
ORD_8664,CUST_983,2024-03-08,Premium Box,LinkedIn,461.46,203.77,Completed
ORD_8665,CUST_895,2024-07-05,Subscription Box,Event Walk-in,677.96,283.24,Completed
ORD_8666,CUST_1487,2025-04-14,Subscription Box,Partnership,668.02,401.48,Completed
ORD_8667,CUST_186,2024-09-01,Premium Box,TikTok,114.64,84.98,Completed
ORD_8668,CUST_406,2024-01-23,Limited Collection,LinkedIn,92.26,33.29,Completed
ORD_8669,CUST_261,2024-01-20,Beauty,Partnership,517.03,265.56,Cancelled
ORD_8670,CUST_1226,2025-02-15,Beauty,Instagram,146.71,101.43,Completed
ORD_8671,CUST_1006,2024-12-30,Subscription Box,Instagram,132.84,52.15,Completed
ORD_8672,CUST_465,2024-07-03,Accessories,Event Walk-in,34.29,13.25,Completed
ORD_8673,CUST_613,2024-10-29,Gift Card,Event Walk-in,193.45,108.34,Completed
ORD_8674,CUST_245,2024-08-01,Accessories,Event Walk-in,689.71,461.51,Cancelled
ORD_8675,CUST_644,2024-04-09,Premium Box,Referral,515.06,253.32,Completed
ORD_8676,CUST_1050,2025-05-14,Fashion,Partnership,132.41,74.1,Completed
ORD_8677,CUST_1006,2025-05-26,Premium Box,Instagram,348.88,162.69,Completed
ORD_8678,CUST_617,2024-08-09,Limited Collection,Referral,200.97,136.04,Completed
ORD_8679,CUST_1326,2024-01-23,Accessories,Partnership,639.71,469.04,Completed
ORD_8680,CUST_269,2024-02-01,Accessories,Referral,131.33,88.89,Completed
ORD_8681,CUST_469,2024-06-04,Fashion,Partnership,45.35,18.08,Completed
ORD_8682,CUST_680,2025-03-09,Subscription Box,Event Walk-in,247.97,149.79,Completed
ORD_8683,CUST_1489,2024-10-31,Premium Box,Google Search,168.36,80.2,Completed
ORD_8684,CUST_1336,2025-03-04,Beauty,Event Walk-in,461.5,306.1,Completed
ORD_8685,CUST_1030,2024-10-01,Beauty,Referral,34.21,20.41,Completed
ORD_8686,CUST_527,2024-03-18,Subscription Box,Google Search,386.78,253.15,Completed
ORD_8687,CUST_1289,2025-01-31,Limited Collection,Partnership,562.15,269.38,Completed
ORD_8688,CUST_130,2024-11-28,Beauty,TikTok,669.41,495.47,Completed
ORD_8689,CUST_1030,2024-09-14,Subscription Box,Referral,324.46,225.3,Completed
ORD_8690,CUST_417,2025-05-31,Premium Box,LinkedIn,521.42,284.75,Completed
ORD_8691,CUST_1434,2024-01-14,Gift Card,Partnership,355.79,126.09,Cancelled
ORD_8692,CUST_656,2024-12-21,Subscription Box,Partnership,209.13,99.98,Completed
ORD_8693,CUST_927,2024-06-15,Beauty,Referral,118.59,64.49,Completed
ORD_8694,CUST_1292,2025-02-20,Subscription Box,Event Walk-in,44.87,20.81,Completed
ORD_8695,CUST_1499,2025-01-18,Limited Collection,TikTok,111.8,51.14,Refunded
ORD_8696,CUST_1352,2024-06-26,Subscription Box,Google Search,621.81,460.66,Completed
ORD_8697,CUST_549,2024-01-09,Gift Card,Referral,73.65,27.93,Completed
ORD_8698,CUST_146,2025-06-17,Subscription Box,Referral,534.17,193.95,Cancelled
ORD_8699,CUST_60,2024-01-17,Gift Card,Instagram,486.39,313.62,Completed
ORD_8700,CUST_64,2024-07-22,Limited Collection,TikTok,77.33,31.16,Completed
ORD_8701,CUST_676,2024-03-22,Premium Box,Instagram,262.47,148.92,Completed
ORD_8702,CUST_850,2024-09-05,Subscription Box,Partnership,562.43,412.59,Completed
ORD_8703,CUST_1369,2024-11-24,Gift Card,Event Walk-in,475.23,311.92,Completed
ORD_8704,CUST_1198,2025-06-06,Premium Box,Google Search,155.98,96.93,Completed
ORD_8705,CUST_1026,2024-01-27,Beauty,TikTok,203.56,104.68,Completed
ORD_8706,CUST_152,2024-07-20,Beauty,Partnership,641.6,467.7,Completed
ORD_8707,CUST_495,2025-05-05,Premium Box,Google Search,400.41,247.62,Refunded
ORD_8708,CUST_935,2024-07-30,Limited Collection,Google Search,613.69,436.21,Cancelled
ORD_8709,CUST_832,2024-05-06,Limited Collection,TikTok,169.18,75.5,Completed
ORD_8710,CUST_380,2025-02-24,Subscription Box,Instagram,600.96,418.09,Completed
ORD_8711,CUST_621,2024-02-08,Premium Box,LinkedIn,145.11,93.17,Completed
ORD_8712,CUST_705,2024-08-06,Gift Card,Event Walk-in,359.51,161.88,Completed
ORD_8713,CUST_185,2024-12-05,Gift Card,Referral,610.02,445.58,Completed
ORD_8714,CUST_854,2025-06-03,Premium Box,Partnership,45.95,31.2,Completed
ORD_8715,CUST_817,2024-08-29,Subscription Box,TikTok,86.03,59.99,Completed
ORD_8716,CUST_835,2024-01-31,Accessories,Google Search,17.14,12.49,Completed
ORD_8717,CUST_1491,2024-09-07,Subscription Box,Google Search,321.57,123.69,Completed
ORD_8718,CUST_1354,2025-04-07,Premium Box,TikTok,98.97,60.16,Completed
ORD_8719,CUST_1030,2024-10-30,Premium Box,Referral,527.55,336.87,Completed
ORD_8720,CUST_358,2024-11-19,Fashion,Event Walk-in,67.99,36.09,Completed
ORD_8721,CUST_1194,2024-08-26,Gift Card,Referral,39.62,27.18,Completed
ORD_8722,CUST_186,2024-12-11,Limited Collection,TikTok,84.11,34.05,Completed
ORD_8723,CUST_979,2025-04-24,Premium Box,Referral,562.28,405.15,Completed
ORD_8724,CUST_325,2024-08-11,Accessories,TikTok,561.12,222.45,Completed
ORD_8725,CUST_190,2024-09-20,Gift Card,Referral,239.85,92.11,Completed
ORD_8726,CUST_839,2024-11-18,Gift Card,Referral,99.64,69.03,Refunded
ORD_8727,CUST_256,2024-09-06,Subscription Box,Referral,221.89,122.0,Completed
ORD_8728,CUST_1200,2024-06-22,Gift Card,LinkedIn,612.69,273.75,Completed
ORD_8729,CUST_584,2024-09-10,Beauty,Partnership,530.26,358.39,Refunded
ORD_8730,CUST_1465,2024-12-01,Subscription Box,Event Walk-in,664.79,338.55,Completed
ORD_8731,CUST_53,2025-06-22,Subscription Box,LinkedIn,501.95,192.1,Completed
ORD_8732,CUST_209,2024-11-07,Beauty,LinkedIn,529.98,324.26,Completed
ORD_8733,CUST_268,2025-06-13,Limited Collection,TikTok,222.09,150.38,Completed
ORD_8734,CUST_1268,2024-11-27,Accessories,Instagram,530.42,326.04,Completed
ORD_8735,CUST_1474,2024-04-01,Gift Card,Event Walk-in,402.23,163.86,Refunded
ORD_8736,CUST_891,2025-04-29,Limited Collection,Referral,608.46,377.7,Completed
ORD_8737,CUST_892,2025-02-07,Premium Box,Google Search,656.63,422.57,Completed
ORD_8738,CUST_971,2024-11-12,Limited Collection,TikTok,632.6,439.56,Completed
ORD_8739,CUST_354,2025-02-20,Subscription Box,Referral,600.86,339.88,Completed
ORD_8740,CUST_1189,2025-01-20,Limited Collection,Google Search,458.23,315.44,Completed
ORD_8741,CUST_896,2025-02-11,Gift Card,TikTok,102.72,68.21,Refunded
ORD_8742,CUST_18,2024-12-31,Gift Card,LinkedIn,212.83,155.54,Completed
ORD_8743,CUST_1477,2024-05-30,Premium Box,Referral,427.43,260.79,Completed
ORD_8744,CUST_292,2024-02-24,Gift Card,Referral,303.48,122.2,Completed
ORD_8745,CUST_343,2025-06-24,Gift Card,Instagram,463.94,172.01,Completed
ORD_8746,CUST_547,2024-02-27,Premium Box,Event Walk-in,70.93,49.3,Cancelled
ORD_8747,CUST_1202,2024-08-19,Subscription Box,Event Walk-in,283.47,196.18,Cancelled
ORD_8748,CUST_1470,2025-05-23,Fashion,Partnership,570.82,301.56,Completed
ORD_8749,CUST_488,2024-11-24,Accessories,Google Search,277.22,130.73,Completed
ORD_8750,CUST_127,2025-02-23,Gift Card,Google Search,449.97,265.31,Completed
ORD_8751,CUST_787,2024-12-08,Accessories,Event Walk-in,132.66,77.38,Completed
ORD_8752,CUST_1015,2024-10-11,Beauty,Instagram,694.18,249.91,Refunded
ORD_8753,CUST_159,2025-03-04,Fashion,Google Search,469.6,178.96,Cancelled
ORD_8754,CUST_1208,2024-11-18,Fashion,Partnership,487.81,310.76,Completed
ORD_8755,CUST_706,2024-05-07,Beauty,TikTok,569.81,330.9,Completed
ORD_8756,CUST_994,2024-06-23,Beauty,Instagram,438.16,264.62,Completed
ORD_8757,CUST_1372,2025-06-11,Fashion,Instagram,237.42,130.06,Completed
ORD_8758,CUST_1109,2024-02-04,Fashion,Google Search,41.29,15.09,Completed
ORD_8759,CUST_1312,2024-04-21,Gift Card,TikTok,47.66,34.08,Completed
ORD_8760,CUST_296,2024-01-26,Accessories,Instagram,116.03,76.51,Completed
ORD_8761,CUST_172,2024-11-05,Gift Card,TikTok,45.41,22.07,Completed
ORD_8762,CUST_492,2024-06-23,Gift Card,Partnership,202.29,105.42,Completed
ORD_8763,CUST_1218,2025-03-05,Accessories,Event Walk-in,367.8,197.51,Cancelled
ORD_8764,CUST_669,2025-05-31,Gift Card,Event Walk-in,100.49,72.29,Completed
ORD_8765,CUST_368,2024-02-05,Gift Card,Partnership,694.81,346.61,Completed
ORD_8766,CUST_286,2024-04-21,Fashion,Google Search,67.25,23.79,Completed
ORD_8767,CUST_1150,2025-02-10,Gift Card,Instagram,145.48,81.47,Completed
